date,NDVI,NDVI_smoothed
2018-01-20,0.13486949562786585,
2018-01-22,0.07860210253122121,
2018-02-07,0.07429852770020641,0.09764684854279788
2018-02-14,0.11950132257184098,0.10956392721427086
2018-02-23,0.08096279428285494,0.11118055953307462
2018-03-09,0.19445488898523078,0.1282081796956171
2018-03-27,0.08668526412523993,0.1385211515600184
2018-04-03,0.15943662851291884,0.14058864869047738
2018-04-19,0.17106618189384754,0.1349829424885282
2018-04-28,0.09130027993514978,0.13607802832678306
2018-05-05,0.16642635797548494,0.12228250702209487
2018-05-14,0.09216069331651425,0.1263421253505335
2018-05-30,0.09045902198947782,0.12594747015288307
2018-06-13,0.19136427353604063,0.11763462218420902
2018-06-15,0.08932700394689772,0.1322432967392817
2018-06-22,0.12486211813211466,0.13142442120958367
2018-06-29,0.16520406609187765,0.11620826178118478
2018-07-01,0.08636464434098763,0.1141477098266583
2018-07-08,0.11528347639404624,0.11153005514580108
2018-07-17,0.07902424417426528,0.1039711605791144
2018-07-24,0.11177384472782856,0.1030587107279203
2018-07-31,0.1274095932584443,0.10328090091208883
2018-08-02,0.08180239508501713,0.11723529446065836
2018-08-09,0.11639442731488889,0.11068048312493808
2018-08-16,0.14879621191711298,0.10794511415831107
2018-08-18,0.07899978804922714,0.11861241088236896
2018-08-25,0.11373274842530925,0.11187937267076505
2018-09-01,0.1351388787053066,0.11009677750991773
2018-09-03,0.08272923625686922,0.1115689019762661
2018-09-17,0.13988323611287645,0.11106593014563196
2018-09-19,0.086360410380969,0.11224249345881905
2018-09-26,0.11121788927213849,0.11298694922318393
2018-10-03,0.141021695271242,0.10842103964095533
2018-10-05,0.08645151507869368,0.10909020371386353
2018-10-12,0.11705368820173348,0.10540266537027729
2018-10-21,0.08970623074551001,0.095372870130589
2018-11-06,0.09278019755420727,0.10425836683962215
2018-11-22,0.09087271907280055,0.11866796196058944
2018-11-29,0.1308789986238595,0.11996463856210837
2018-12-06,0.18910166380656993,0.1286366886344008
2018-12-08,0.09618961375310463,0.15083547680509976
2018-12-15,0.13614044791566948,0.1434556401044111
2018-12-22,0.20186665992629532,0.13393962883329633
2018-12-24,0.09397981512041598,0.15568144871111358
2018-12-31,0.14152160745099626,0.14683837639651193
2019-01-07,0.20489871314219082,0.1342900527123405
2019-01-09,0.0919250863426612,0.1338109682588216
2019-01-16,0.13912504150543828,0.14530109525782325
2019-01-25,0.09158439285282141,0.12216425285413038
2019-02-08,0.1989722424460046,0.1521939451492328
2019-02-10,0.08921450112372636,0.14213599406607638
2019-02-24,0.24207354781817336,0.17265568083142738
2019-02-26,0.08883528608965618,0.15070746344218938
2019-03-12,0.24418282667957633,0.18361912726201485
2019-03-14,0.0892311554998146,0.1804727004266998
2019-03-28,0.25377282022285375,0.1803817745541781
2019-04-13,0.22634141364159813,0.17321868489939587
2019-04-15,0.08838065672704763,0.18425127879050335
2019-04-29,0.20836737840566522,0.16978679498617805
2019-05-08,0.144394124955352,0.15167259159611404
2019-05-15,0.18145040120122724,0.16609525804020026
2019-05-24,0.13577039669127816,0.1417013741891921
2019-05-31,0.16049398894747877,0.13736184013130662
2019-06-02,0.08639795915062429,0.13004023972893375
2019-06-09,0.12269645466592465,0.11990338976241677
2019-06-16,0.14484239918936284,0.11128963684997326
2019-06-18,0.08508614685869322,0.12367031716753132
2019-06-25,0.11742522438526136,0.11594561721355486
2019-07-02,0.14830136073841454,0.10819566175838717
2019-07-04,0.08407295489604233,0.11836650212183106
2019-07-11,0.10609262191352445,0.11105612843840795
2019-07-18,0.13594034867591262,0.10341436152707537
2019-07-20,0.0808733559681458,0.11171998003774646
2019-07-27,0.11009252618175168,0.10611052614733726
2019-08-03,0.1256010474493977,0.09998183927054578
2019-08-05,0.07804535246147848,0.10966350230950121
2019-08-12,0.10529691429195524,0.10408671512094747
2019-08-19,0.129281671162923,0.09984743234747953
2019-08-21,0.08220859023898287,0.1082438555922701
2019-08-28,0.10440463358205809,0.10366128328651411
2019-09-04,0.12002746868543124,0.09946269455238713
2019-09-06,0.08238405276317537,0.10372543820268935
2019-09-13,0.108288727492288,0.10755869547794843
2019-09-29,0.10352230849049412,0.09984743336500536
2019-10-06,0.12357091995835334,0.10371133101125149
2019-10-08,0.08147115812071591,0.09876546263908544
2019-10-15,0.10170354099440607,0.10046119393507376
2019-10-24,0.08355938563145773,0.10245177502519062
2019-10-31,0.11200096497043575,0.10258137780442542
2019-11-07,0.13352382540893762,0.09894967446708249
2019-11-09,0.08211917201688998,0.11151198459451168
2019-11-25,0.08354502430769131,0.10653045413781204
2019-12-09,0.14637093626860373,0.10152189825914996
2019-12-11,0.08709331268693751,0.1017370439096876
2019-12-18,0.1084810460156273,0.11128648598981017
2019-12-27,0.08319490026957824,0.1166667206103352
2020-01-03,0.1312922347083041,0.11703142792991048
2020-01-10,0.17327210937122892,0.12087452485252378
2020-01-28,0.08891684928481389,0.14787531481441002
2020-02-04,0.12769653062869382,0.13848624686373437
2020-02-11,0.21819885007900927,0.14627577486516752
2020-02-13,0.0843468949549259,0.1543875310446575
2020-02-27,0.21221974937839466,0.14478352711260736
2020-03-07,0.12947563018226385,0.13898481212680783
2020-03-16,0.07967651096844312,0.15998741602182945
2020-03-30,0.18920527515001162,0.1377599234372462
2020-05-01,0.18935991443003397,0.14433195512432037
2020-05-03,0.10108228645547829,0.14802070933496908
2020-05-17,0.16233578861763498,0.13676926405782303
2020-05-19,0.09812028202168657,0.1320707669401015
2020-05-26,0.13294804876428137,0.13106674164509502
2020-06-02,0.1658674288414264,0.11691602564522667
2020-06-04,0.09606215998044579,0.12018241849169327
2020-06-20,0.09158220861829318,0.11871531491889238
2020-06-27,0.11445224625401955,0.10301044744787266
2020-07-04,0.1256125309002769,0.10654313608830704
2020-07-06,0.08734309148632788,0.11336610447012356
2020-07-13,0.11372560318261761,0.10752347873456233
2020-07-20,0.1256970505273759,0.10333738809891599
2020-07-22,0.08523911757621336,0.11086041130340876
2020-07-29,0.10468207772204521,0.10503044969509086
2020-08-05,0.12495820750879169,0.10048354644813202
2020-08-07,0.08457579514102817,0.1073203364151829
2020-08-14,0.10296253429258163,0.1033943270196132
2020-08-21,0.11942306741146785,0.10002663179443667
2020-08-23,0.08505203074419664,0.10554284428669862
2020-08-30,0.10811973138290915,0.1020029463643557
2020-09-06,0.11215685760233783,0.10024088579110602
2020-09-08,0.08526304468086694,0.10656140227300274
2020-09-15,0.11061276454521947,0.10044237098477767
2020-09-22,0.11665461315368034,0.09883204575812642
2020-09-24,0.0775245749417837,0.10211749883888588
2020-10-01,0.10410523146908165,0.10299242289994526
2020-10-17,0.10169031008466424,0.09579050213947074
2020-10-24,0.11498738485051638,0.10158241779909813
2020-11-11,0.08064500935130771,0.09695431102832172
2020-11-18,0.1064841532399207,0.10980324763016122
2020-12-13,0.08096469761519956,0.10249681372898105
2020-12-27,0.16593499309386173,0.11683980330439114
2020-12-29,0.0784552153446156,0.112507158451716
2021-01-12,0.1523599572283581,0.13307231405130238
2021-01-14,0.08482092897654506,0.1171426228424461
2021-01-28,0.18379047561313136,0.1419161927813759
2021-01-30,0.08628653704958039,0.12920833229264217
2021-02-13,0.20232306503926462,0.1276793174439349
2021-02-15,0.0888206547846894,0.14099011849295756
2021-04-04,0.07717585473300875,0.14417103552129182
2021-04-18,0.2503444808582448,0.14742772180802244
2021-04-20,0.10219112219125162,0.1507339949254505
2021-05-04,0.21860649647291772,0.16585949170830677
2021-05-06,0.10535202037182965,0.15297936616790964
2021-05-13,0.15280333864729,0.1614932380137868
2021-05-20,0.1859438531562592,0.14209090114596296
2021-06-05,0.14476048142063733,0.15199158030681686
2021-06-14,0.12159481213379864,0.13952341276554542
2021-06-21,0.1548554161760992,0.12593493127526245
2021-06-23,0.09046250094093274,0.12490595745959805
2021-06-30,0.11800144570484446,0.11732545323705312
2021-07-07,0.13961561234231523,0.10847619648517788
2021-07-09,0.08369229102107406,0.11658902046535595
2021-07-16,0.11060913241672293,0.11558272564159103
2021-07-23,0.13102662084182315,0.11438060821198384
2021-08-01,0.11296997158601982,0.11273250200091174
2021-08-08,0.1336050251942793,0.1108719443784304
2021-08-10,0.07545175996571354,0.10134284015926728
2021-08-17,0.10130634430431619,0.10075798495183683
2021-08-26,0.08338109974600763,0.10126729446071583
2021-09-02,0.11004569554886759,0.10293808867092465
2021-09-09,0.1361515727386743,0.1045104195216314
2021-09-11,0.08380573101675759,0.11326036836937177
2021-09-18,0.10916799855785,0.1080539492032971
2021-09-25,0.12713084398470947,0.10060988900043259
2021-09-27,0.0840135997184942,0.09920485711819929
2021-10-04,0.09893127172435173,0.09835173166747249
2021-10-13,0.07678057160559104,0.08890954706438195
2021-10-20,0.10490237130421601,0.0918328117057786
2021-10-29,0.07991992096925685,0.09694733220406043
2021-11-05,0.09862992292547747,0.09805324043327932
2021-11-12,0.1245038742157609,0.09708192096962423
2021-11-14,0.08231011275168543,0.09716173489097492
2021-11-28,0.10004577398594056,0.0968637725628618
2021-11-30,0.08031899057601027,0.10109782226848499
2021-12-07,0.0971401112849119,0.10047949111099119
2021-12-30,0.14567412274387675,0.10330358784355902
2022-01-01,0.07921845696421653,0.11795453082842718
2022-01-08,0.11416625764877966,0.11460201702132182
2022-01-15,0.15357370550035104,0.11330651910721365
2022-01-17,0.08037754224938518,0.11328481557042816
2022-01-31,0.1391966331733359,0.11284549725054109
2022-02-02,0.07910993928028905,0.11527409861464592
2022-02-09,0.11196966604934439,0.11523989595791892
2022-02-16,0.16571671232087515,0.10386336314151028
2022-02-18,0.08020652896575017,0.11624520057238821
2022-04-07,0.08231396909129261,0.13374094765151884
2022-04-14,0.1410191264346788,0.1389787404757293
2022-04-21,0.19944840144499743,0.14021820460357196
2022-05-07,0.19190567644192763,0.14951083780648705
2022-05-09,0.08640384960496343,0.1522790769104561
2022-05-16,0.12877713510586802,0.12885472127872938
2022-05-23,0.15486032195452415,0.11355295081446988
2022-05-25,0.0823266232863638,0.12418761886689925
2022-06-01,0.11539682412063001,0.11477123137552114
2022-06-08,0.1395771898671102,0.10539443603989765
2022-06-10,0.08169519764897756,0.11546303299188528
2022-06-17,0.10797634527640662,0.10850896776976189
2022-06-24,0.13266960804630204,0.10588465936667628
2022-06-26,0.08062649801001312,0.10545773674980534
2022-07-10,0.12645564785168206,0.10418763545447193
2022-07-12,0.07956058456462295,0.1019911181722482
2022-07-19,0.10162583879973955,0.10176118527727289
2022-07-26,0.1216870216351833,0.09723539210653806
2022-07-28,0.07947683353513665,0.10427059926128504
2022-08-04,0.1038266819980079,0.09854945662347178
2022-08-11,0.11473662033835781,0.09442530528015221
2022-08-13,0.07302012561067331,0.09424701465655015
2022-09-05,0.10106626491858538,0.0923682856412309
2022-09-14,0.07858538041712641,0.09429890877181353
2022-09-21,0.0944330369214116,0.09838605466154271
2022-09-28,0.12438973599127104,0.10110780468569114
2022-10-07,0.09345585505931918,0.10585736598654956
2022-10-14,0.11467501503932755,0.1025670188081697
2022-10-23,0.10233318692141848,0.09624169201174393
2022-11-17,0.07798130102951228,0.09333127118142484
2022-11-24,0.09276310200914217,0.0971978906174811
2022-12-03,0.07890375090772378,0.09268115470960173
2022-12-17,0.13400811221960884,0.09761365831607476
2022-12-19,0.0797495073820216,0.10941397587656117
2022-12-26,0.10264381906187742,0.1094083425635755
2023-01-02,0.1517646898115742,0.0971623932962736
2023-01-04,0.07887558434279544,0.12009546927211975
2023-01-20,0.0727783658830994,0.11483022176803241
2023-02-03,0.19441488726125233,0.09882814434447044
2023-02-05,0.07631758154144083,0.12085163936480108
2023-02-21,0.07175430269376432,0.1362602511984942
2023-03-07,0.18899305944444855,0.14382317482443696
2023-03-16,0.1498214250515649,0.14470822118188703
2023-03-23,0.2322295053909662,0.15886402334787536
2023-03-25,0.08074281332869127,0.1627928709789081
2023-04-01,0.1425333135237059,0.14881324313333213
2023-04-08,0.20863729759961225,0.1280609565159787
2023-04-10,0.0799232858236851,0.14541141537156735
2023-04-17,0.12846807230419907,0.13276452437085823
2023-04-24,0.16749510760663444,0.12054522451215907
2023-04-26,0.07929885852016019,0.11917082452701808
2023-05-10,0.14754079830611655,0.11287892718900609
2023-05-12,0.07305128589798021,0.10508324608332034
2023-06-04,0.09700858561413912,0.10564718964269533
2023-06-11,0.12851670207820565,0.09768771819836816
2023-06-13,0.08211857631703512,0.10850674689954617
2023-06-20,0.10774344108448075,0.10583383912075321
2023-06-27,0.12714642940387036,0.10140357874943648
2023-06-29,0.08364404672017428,0.10852793942242649
2023-07-06,0.10636540022162194,0.10184411603989711
2023-07-13,0.1177403796819852,0.09639655968990955
2023-07-15,0.07432432417183385,0.10283879212419651
2023-07-22,0.09990864765393254,0.09698126238786794
2023-07-29,0.11585520889160902,0.09085402082563827
2023-07-31,0.07707775153997919,0.09839502545604316
2023-08-07,0.08710417187083683,0.09393960438771211
2023-08-14,0.11202934732385827,0.09043457446555751
2023-08-16,0.07763154231227729,0.09811333635078669
2023-08-23,0.09833005928083602,0.09486934855018828
2023-08-30,0.11547156096612507,0.09438680119602534
2023-09-01,0.07088423286784476,0.09880204107865392
2023-09-15,0.1096166105530436,0.1015661805865516
2023-09-24,0.0997077417254202,0.09470731758710692
2023-10-01,0.11215075682032442,0.09990827206602218
2023-10-03,0.08117724596890165,0.09796646713700656
2023-10-10,0.09688900526242114,0.09819878578504011
2023-10-17,0.0999075859079654,0.10088866927655041
2023-10-26,0.10086933496558803,0.10058933926763816
2023-11-02,0.12560017427787576,0.1018434215079018
2023-11-04,0.07968059592434051,0.1071693465165332
2023-11-11,0.10315941646373936,0.10727225126472555
2023-11-18,0.12653721095112247,0.1069356394091878
2023-11-27,0.1013838587065497,0.10607399211781476
2023-12-04,0.12391711500018705,0.10568476281496006
2023-12-06,0.07537235946747531,0.10742938002548252
2023-12-13,0.10121326994946593,0.102399842818335
2023-12-20,0.13526029700373468,0.09150766971448503
2023-12-22,0.07623617267081209,0.10855862605420592
2024-01-07,0.06945624948093718,0.10324862419626175
2024-01-21,0.1606271411660798,0.09925244308717043
2024-01-23,0.07466326065974505,0.11734980304948936
2024-01-30,0.1152793914582781,0.11789608746693876
2024-02-06,0.1667229724824068,0.12059142200439363
2024-02-08,0.07218767156818415,0.1320103982578762
2024-02-22,0.17410381385335413,0.12418548958747615
2024-03-02,0.1317581419271578,0.11738975085725815
2024-03-11,0.07615484810627793,0.11731030194522767
2024-03-18,0.1327442788313168,0.1137726929331248
2024-03-27,0.07179042700803182,0.1377260313736249
2024-04-03,0.15641576879283975,0.13800796369293727
2024-04-10,0.25152483412965826,0.1494656767140647
2024-04-12,0.07756450970283972,0.16105533635514802
2024-04-26,0.19003284393695405,0.14564117416536795
2024-05-05,0.12973872521344834,0.12014422550854802
2024-05-14,0.07934495784393933,0.1328168888669361
2024-05-21,0.12404009084555877,0.11012373994738449
2024-05-28,0.1409278264947801,0.10487110707482312
2024-05-30,0.07656709933919592,0.1165910645944332
2024-06-06,0.10347556085064155,0.11340753231536645
2024-06-13,0.13794474544198973,0.11272929261609084
2024-06-22,0.10812242945022493,0.1129255278324659
2024-06-29,0.1375366279984021,0.113233169268422
2024-07-01,0.07754827542107129,0.1107065417842581
2024-07-08,0.10501376803042202,0.10361398986853261
2024-07-15,0.12531160802117017,0.09616357345023756
2024-07-17,0.07265966987159744,0.10507022494387974
2024-08-09,0.10028454590692693,0.09927165188223391
2024-08-16,0.12208153288928221,0.09271992915894132
2024-08-18,0.07602090272219283,0.10314174644579266
2024-08-25,0.0925529944047073,0.09817215828511398
2024-09-01,0.1247687563058541,0.09409339161880181
2024-09-03,0.07543660510353353,0.10323501186575723
2024-09-10,0.10168769955772135,0.10505592283198584
2024-09-17,0.1217290039569699,0.10383739650485599
2024-09-26,0.10165754923585035,0.10467913596202816
2024-10-03,0.11867612467020486,0.10406864188768183
2024-10-05,0.0796453023893944,0.09569350189389778
2024-10-12,0.09863522918598967,0.0999062027724263
2024-10-21,0.07985330398804964,0.09208810279498214
2024-11-04,0.12272105362849295,0.09724374330292172
2024-11-06,0.07958562478298405,0.10622733825450123
2024-11-13,0.10542350492909236,0.10616380983693866
2024-11-20,0.1435532039438873,0.10253929429285327
2024-11-22,0.07953566190023674,0.11398820862160908
2024-11-29,0.10459847590806595,0.10807722209591938
2024-12-06,0.13683019642676308,
2024-12-24,0.07586857230064394,
